2013-03-19  NC A&T                   73  Liberty                  72 P        NCAA Tournament Dayton, OH
2013-03-19  St Mary's CA             67  MTSU                     54 P        NCAA Tournament Dayton, OH
2013-03-24 @Virginia                 68  St John's                50 P        NIT Tournament
2013-03-24 @Loyola MD                73  Kent                     59 P        CIT Tournament
2013-03-24  Indiana                  58  Temple                   52 P        NCAA Tournament Dayton, OH
2013-03-24  Kansas                   70  North Carolina           58 P        NCAA Tournament Kansas City, MO
2013-03-24  Florida                  78  Minnesota                64 P        NCAA Tournament Austin, TX
2013-03-24  FL Gulf Coast            81  San Diego St             71 P        NCAA Tournament Philadelphia, PA
2013-03-24  La Salle                 76  Mississippi              74 P        NCAA Tournament Kansas City, MO
2013-03-24  Miami FL                 63  Illinois                 59 P        NCAA Tournament Austin, TX
2013-03-24  Duke                     66  Creighton                50 P        NCAA Tournament Philadelphia, PA
2013-03-24  Ohio St                  78  Iowa St                  75 P        NCAA Tournament Dayton, OH
2013-03-25 @Providence               77  Robert Morris            68 P        NIT Tournament
2013-03-25 @BYU                      90  Mercer                   71 P        NIT Tournament
2013-03-25 @Southern Miss            63  Louisiana Tech           52 P        NIT Tournament
2013-03-25 @George Mason             88  Houston                  84 PO1      CBI Tournament
2013-03-25  Santa Clara              86 @Purdue                   83 P        CBI Tournament
2013-03-25 @Wright St                57  Richmond                 51 P        CBI Tournament
2013-03-25  W Michigan               75 @Wyoming                  67 PO1      CBI Tournament
2013-03-25 @Oral Roberts             76  UC Irvine                62 P        CIT Tournament
2013-03-26  Maryland                 58 @Alabama                  57 P        NIT Tournament
2013-03-26 @East Carolina            70  Loyola MD                58 P        CIT Tournament
2013-03-26  Evansville               84 @Canisius                 83 P        CIT Tournament
2013-03-26 @Northern Iowa            90  Bradley                  77 P        CIT Tournament
2013-03-27  Iowa                     75 @Virginia                 64 P        NIT Tournament
2013-03-27  BYU                      79 @Southern Miss            62 P        NIT Tournament
2013-03-27 @Baylor                   79  Providence               68 P        NIT Tournament
2013-03-27 @George Mason             62  W Michigan               52 P        CBI Tournament
2013-03-27  Santa Clara              81 @Wright St                69 P        CBI Tournament
2013-03-27 @Weber St                 83  Oral Roberts             74 P        CIT Tournament
2013-03-28  Ohio St                  73  Arizona                  70 P        NCAA Tournament Los Angeles, CA
2013-03-28  Marquette                71  Miami FL                 61 P        NCAA Tournament Washington, DC
2013-03-28  Syracuse                 61  Indiana                  50 P        NCAA Tournament Washington, DC
2013-03-28  Wichita St               72  La Salle                 58 P        NCAA Tournament Los Angeles, CA
2013-03-29  Louisville               77  Oregon                   69 P        NCAA Tournament Indianapolis, IN
2013-03-29  Michigan                 87  Kansas                   85 PO1      NCAA Tournament Arlington, TX
2013-03-29  Duke                     71  Michigan St              61 P        NCAA Tournament Indianapolis, IN
2013-03-29  Florida                  62  FL Gulf Coast            50 P        NCAA Tournament Arlington, TX
2013-03-30  Syracuse                 55  Marquette                39 P        NCAA Tournament Washington, DC
2013-03-30  Wichita St               70  Ohio St                  66 P        NCAA Tournament Los Angeles, CA
2013-03-30 @East Carolina            81  Evansville               58 P        CIT Tournament
2013-03-30  Weber St                 59 @Northern Iowa            56 P        CIT Tournament
2013-03-31  Michigan                 79  Florida                  59 P        NCAA Tournament Arlington, TX
2013-03-31  Louisville               85  Duke                     63 P        NCAA Tournament Indianapolis, IN
2013-04-01 @Santa Clara              81  George Mason             73 P        CBI Tournament
2013-04-02  Baylor                   76  BYU                      70 P        NIT Tournament New York, NY
2013-04-02  Iowa                     71  Maryland                 60 P        NIT Tournament New York, NY
2013-04-02  East Carolina            77 @Weber St                 74 P        CIT Tournament
2013-04-03 @George Mason             73  Santa Clara              66 P        CBI Tournament
2013-04-04  Baylor                   74  Iowa                     54 P        NIT Tournament New York, NY
2013-04-05  Santa Clara              80 @George Mason             77 P        CBI Tournament
2013-04-06  Louisville               72  Wichita St               68 P        NCAA Tournament Atlanta, GA
2013-04-06  Michigan                 61  Syracuse                 56 P        NCAA Tournament Atlanta, GA
2013-04-08  Louisville               82  Michigan                 76 P        NCAA I Championship Atlanta, GA
