2014-03-19 @NE Omaha                 91  North Dakota             75 P        CIT Tournament
2014-03-19  Murray St                66 @Missouri St              63 P        CIT Tournament
2014-03-19  Pacific                  69 @Grand Canyon             67 P        CIT Tournament
2014-03-19  Tennessee                78  Iowa                     65 PO1      NCAA Tournament Dayton OH
2014-03-19  Cal Poly                 81  TX Southern              69 P        NCAA Tournament Dayton OH
2014-03-20  Dayton                   60  Ohio St                  59 P        NCAA Tournament Buffalo NY
2014-03-20  Syracuse                 77  W Michigan               53 P        NCAA Tournament Buffalo NY
2014-03-20  Connecticut              89  St Joseph's PA           81 PO1      NCAA Tournament Buffalo NY
2014-03-20  Villanova                73  WI Milwaukee             53 P        NCAA Tournament Buffalo NY
2014-03-20  Pittsburgh               77  Colorado                 48 P        NCAA Tournament Orlando FL
2014-03-20  Louisville               71  Manhattan                64 P        NCAA Tournament Orlando FL
2014-03-20  Oregon                   87  BYU                      68 P        NCAA Tournament Milwaukee WI
2014-03-20  Wisconsin                75  American Univ            35 P        NCAA Tournament Milwaukee WI
2014-03-20  Texas                    87  Arizona St               85 P        NCAA Tournament Milwaukee WI
2014-03-20  Michigan                 57  Wofford                  40 P        NCAA Tournament Milwaukee WI
2014-03-20  Harvard                  61  Cincinnati               57 P        NCAA Tournament Spokane WA
2014-03-20  Michigan St              93  Delaware                 78 P        NCAA Tournament Spokane WA
2014-03-20  N Dakota St              80  Oklahoma                 75 PO1      NCAA Tournament Spokane WA
2014-03-20  San Diego St             73  New Mexico St            69 PO1      NCAA Tournament Spokane WA
2014-03-20  Florida                  67  Albany NY                55 P        NCAA Tournament Orlando, FL
2014-03-20  St Louis                 83  NC State                 80 PO1      NCAA Tournament Orlando, FL
2014-03-21  Mercer                   78  Duke                     71 P        NCAA Tournament Raleigh NC
2014-03-21  Virginia                 70  Coastal Car              59 P        NCAA Tournament Raleigh NC
2014-03-21  Memphis                  71  G Washington             66 P        NCAA Tournament Raleigh NC
2014-03-21  Stanford                 58  New Mexico               53 P        NCAA Tournament St Louis, MO
2014-03-21  Kansas                   80  E Kentucky               69 P        NCAA Tournament St Louis, MO
2014-03-21  Kentucky                 56  Kansas St                49 P        NCAA Tournament St Louis, MO
2014-03-21  Baylor                   74  Nebraska                 60 P        NCAA Tournament San Antonio, TX
2014-03-21  Creighton                76  Louisiana                66 P        NCAA Tournament San Antonio, TX
2014-03-21  North Carolina           79  Providence               77 P        NCAA Tournament San Antonio, TX
2014-03-21  Iowa St                  93  NC Central               75 P        NCAA Tournament San Antonio, TX
2014-03-21  SF Austin                77  VA Commonwealth          75 PO1      NCAA Tournament San Diego CA
2014-03-21  UCLA                     76  Tulsa                    59 P        NCAA Tournament San Diego CA
2014-03-21  Arizona                  68  Weber St                 59 P        NCAA Tournament San Diego CA
2014-03-21  Gonzaga                  85  Oklahoma St              77 P        NCAA Tournament San Diego CA
2014-03-21  Tennessee                86  Massachusetts            67 P        NCAA Tournament Raleigh, NC
2014-03-21  Towson                   83 @ETSU                     77 P        CIT Tournament
2014-03-21  Wichita St               64  Cal Poly                 37 P        NCAA Tournament St. Louis, MO
2014-03-21 @Belmont                  82  Robert Morris            71 P        NIT Tournament
2014-03-22  Louisiana Tech           79 @Georgia                  71 P        NIT Tournament
2014-03-22  Florida                  61  Pittsburgh               45 P        NCAA Tournament Orlando, FL
2014-03-22 @VMI                     106  PFW                      95 P        CIT Tournament
2014-03-22 @Ohio                     56  Wright St                54 P        CIT Tournament
2014-03-22  Louisville               66  St Louis                 51 P        NCAA Tournament Orlando, FL
2014-03-22  Michigan                 79  Texas                    65 P        NCAA Tournament Milwaukee, WI
2014-03-22  San Diego St             63  N Dakota St              44 P        NCAA Tournament Spokane, WA
2014-03-22  San Diego                77 @Sam Houston St           72 P        CIT Tournament
2014-03-22 @Columbia                 69  E Michigan               56 P        CIT Tournament
2014-03-22  Yale                     71 @Holy Cross               66 P        CIT Tournament
2014-03-22  Dayton                   55  Syracuse                 53 P        NCAA Tournament Buffalo, NY
2014-03-22  Wisconsin                85  Oregon                   77 P        NCAA Tournament Milwaukee, WI
2014-03-22  Michigan St              80  Harvard                  73 P        NCAA Tournament Spokane, WA
2014-03-22 @Pacific                  89  TAM C. Christi           60 P        CIT Tournament
2014-03-22  Connecticut              77  Villanova                65 P        NCAA Tournament Buffalo, NY
2014-03-23 @Clemson                  50  Illinois                 49 P        NIT Tournament
2014-03-23  Stanford                 60  Kansas                   57 P        NCAA Tournament St. Louis, MO
2014-03-23  Kentucky                 78  Wichita St               76 P        NCAA Tournament St. Louis, MO
2014-03-23 @Minnesota                63  St Mary's CA             55 P        NIT Tournament
2014-03-23  Southern Miss            71 @Missouri                 63 P        NIT Tournament
2014-03-23  Iowa St                  85  North Carolina           83 P        NCAA Tournament San Antonio, TX
2014-03-23  Tennessee                83  Mercer                   63 P        NCAA Tournament Raleigh, NC
2014-03-23  UCLA                     77  SF Austin                60 P        NCAA Tournament San Diego, CA
2014-03-23  Baylor                   85  Creighton                55 P        NCAA Tournament San Antonio, TX
2014-03-23  Virginia                 78  Memphis                  60 P        NCAA Tournament Raleigh, NC
2014-03-23  Arizona                  84  Gonzaga                  61 P        NCAA Tournament San Diego, CA
2014-03-24 @Florida St              101  Georgetown               90 P        NIT Tournament
2014-03-24 @SMU                      80  LSU                      67 P        NIT Tournament
2014-03-24 @California               75  Arkansas                 64 P        NIT Tournament
2014-03-24 @Old Dominion             82  Radford                  59 P        CBI Tournament
2014-03-24 @Siena                    54  Penn St                  52 P        CBI Tournament
2014-03-24 @Illinois St              62  Texas A&M                55 P        CBI Tournament
2014-03-24 @Fresno St                72  Princeton                56 P        CBI Tournament
2014-03-24 @Murray St                86  NE Omaha                 62 P        CIT Tournament
2014-03-25 @Clemson                  73  Belmont                  68 P        NIT Tournament
2014-03-25 @Minnesota                81  Southern Miss            73 P        NIT Tournament
2014-03-26  Yale                     72 @Columbia                 69 P        CIT Tournament
2014-03-26 @Pacific                  75  San Diego                60 P        CIT Tournament
2014-03-26 @Florida St               78  Louisiana Tech           75 P        NIT Tournament
2014-03-26 @Siena                    61  Illinois St              49 P        CBI Tournament
2014-03-26  VMI                      92 @Ohio                     90 P        CIT Tournament
2014-03-26 @SMU                      67  California               65 P        NIT Tournament
2014-03-26 @Fresno St                71  Old Dominion             64 P        CBI Tournament
2014-03-27  Florida                  79  UCLA                     68 P        NCAA Tournament Memphis, TN
2014-03-27  Dayton                   82  Stanford                 72 P        NCAA Tournament Memphis, TN
2014-03-27  Wisconsin                69  Baylor                   52 P        NCAA Tournament Anaheim, CA
2014-03-27  Arizona                  70  San Diego St             64 P        NCAA Tournament Anaheim, CA
2014-03-27 @Murray St                85  Towson                   73 P        CIT Tournament
2014-03-28  Connecticut              81  Iowa St                  76 P        NCAA Tournament New York, NY
2014-03-28  Michigan                 73  Tennessee                71 P        NCAA Tournament Indianapolis, IN
2014-03-28  Kentucky                 74  Louisville               69 P        NCAA Tournament Indianapolis, IN
2014-03-28  Michigan St              61  Virginia                 59 P        NCAA Tournament New York, NY
2014-03-29  Florida                  62  Dayton                   52 P        NCAA Tournament Memphis, TN
2014-03-29  Wisconsin                64  Arizona                  63 PO1      NCAA Tournament Anaheim, CA
2014-03-30  Connecticut              60  Michigan St              54 P        NCAA Tournament New York, NY
2014-03-30  Kentucky                 75  Michigan                 72 P        NCAA Tournament Indianapolis, IN
2014-03-31  Siena                    61 @Fresno St                57 P        CBI Tournament
2014-04-01  Yale                     75 @VMI                      62 P        CIT Tournament
2014-04-01 @Murray St                98  Pacific                  75 P        CIT Tournament
2014-04-01  SMU                      65  Clemson                  59 P        NIT Tournament New York, NY
2014-04-01  Minnesota                67  Florida St               64 PO1      NIT Tournament New York, NY
2014-04-02  Fresno St                89 @Siena                    75 P        CBI Tournament
2014-04-03  Minnesota                65  SMU                      63 P        NIT Championship New York, NY
2014-04-03 @Murray St                65  Yale                     57 P        CIT Tournament
2014-04-05  Connecticut              63  Florida                  53 P        NCAA Tournament Arlington, TX
2014-04-05  Kentucky                 74  Wisconsin                73 P        NCAA Tournament Arlington, TX
2014-04-05 @Siena                    81  Fresno St                68 P        CBI Tournament
2014-04-07  Connecticut              60  Kentucky                 54 P        NCAA I Championship Arlington, TX
